peer_group_id,description
PG_1918,"Income: $144,500 - $279,700, Age: 17 - 33, State: ID, Goal: Healthcare Savings"
PG_1919,"Income: $144,500 - $279,700, Age: 17 - 33, State: ID, Goal: Early Financial Freedom/FIRE"
PG_1920,"Income: $144,500 - $279,700, Age: 17 - 33, State: ID, Goal: Other"
PG_1921,"Income: $144,500 - $279,700, Age: 17 - 33, State: KY, Goal: Debt Repayment"
PG_1922,"Income: $144,500 - $279,700, Age: 17 - 33, State: KY, Goal: Retirement"
PG_1923,"Income: $144,500 - $279,700, Age: 17 - 33, State: KY, Goal: Emergency Fund Building"
PG_1924,"Income: $144,500 - $279,700, Age: 17 - 33, State: KY, Goal: Travel"
PG_1925,"Income: $144,500 - $279,700, Age: 17 - 33, State: KY, Goal: Home Purchase"
PG_1926,"Income: $144,500 - $279,700, Age: 17 - 33, State: KY, Goal: Investment Growth"
PG_1927,"Income: $144,500 - $279,700, Age: 17 - 33, State: KY, Goal: Education Funding (Child/Self)"
PG_1928,"Income: $144,500 - $279,700, Age: 17 - 33, State: KY, Goal: Healthcare Savings"
PG_1929,"Income: $144,500 - $279,700, Age: 17 - 33, State: KY, Goal: Early Financial Freedom/FIRE"
PG_1930,"Income: $144,500 - $279,700, Age: 17 - 33, State: KY, Goal: Other"
PG_1931,"Income: $144,500 - $279,700, Age: 17 - 33, State: NM, Goal: Debt Repayment"
PG_1932,"Income: $144,500 - $279,700, Age: 17 - 33, State: NM, Goal: Retirement"
PG_1933,"Income: $144,500 - $279,700, Age: 17 - 33, State: NM, Goal: Emergency Fund Building"
PG_1934,"Income: $144,500 - $279,700, Age: 17 - 33, State: NM, Goal: Travel"
PG_1935,"Income: $144,500 - $279,700, Age: 17 - 33, State: NM, Goal: Home Purchase"
PG_1936,"Income: $144,500 - $279,700, Age: 17 - 33, State: NM, Goal: Investment Growth"
PG_1937,"Income: $144,500 - $279,700, Age: 17 - 33, State: NM, Goal: Education Funding (Child/Self)"
PG_1938,"Income: $144,500 - $279,700, Age: 17 - 33, State: NM, Goal: Healthcare Savings"
PG_1939,"Income: $144,500 - $279,700, Age: 17 - 33, State: NM, Goal: Early Financial Freedom/FIRE"
PG_1940,"Income: $144,500 - $279,700, Age: 17 - 33, State: NM, Goal: Other"
PG_1941,"Income: $144,500 - $279,700, Age: 17 - 33, State: FL, Goal: Debt Repayment"
PG_1942,"Income: $144,500 - $279,700, Age: 17 - 33, State: FL, Goal: Retirement"
PG_1943,"Income: $144,500 - $279,700, Age: 17 - 33, State: FL, Goal: Emergency Fund Building"
PG_1944,"Income: $144,500 - $279,700, Age: 17 - 33, State: FL, Goal: Travel"
PG_1945,"Income: $144,500 - $279,700, Age: 17 - 33, State: FL, Goal: Home Purchase"
PG_1946,"Income: $144,500 - $279,700, Age: 17 - 33, State: FL, Goal: Investment Growth"
PG_1947,"Income: $144,500 - $279,700, Age: 17 - 33, State: FL, Goal: Education Funding (Child/Self)"
PG_1948,"Income: $144,500 - $279,700, Age: 17 - 33, State: FL, Goal: Healthcare Savings"
PG_1949,"Income: $144,500 - $279,700, Age: 17 - 33, State: FL, Goal: Early Financial Freedom/FIRE"
PG_1950,"Income: $144,500 - $279,700, Age: 17 - 33, State: FL, Goal: Other"
PG_1951,"Income: $144,500 - $279,700, Age: 17 - 33, State: SC, Goal: Debt Repayment"
PG_1952,"Income: $144,500 - $279,700, Age: 17 - 33, State: SC, Goal: Retirement"
PG_1953,"Income: $144,500 - $279,700, Age: 17 - 33, State: SC, Goal: Emergency Fund Building"
PG_1954,"Income: $144,500 - $279,700, Age: 17 - 33, State: SC, Goal: Travel"
PG_1955,"Income: $144,500 - $279,700, Age: 17 - 33, State: SC, Goal: Home Purchase"
PG_1956,"Income: $144,500 - $279,700, Age: 17 - 33, State: SC, Goal: Investment Growth"
PG_1957,"Income: $144,500 - $279,700, Age: 17 - 33, State: SC, Goal: Education Funding (Child/Self)"
PG_1958,"Income: $144,500 - $279,700, Age: 17 - 33, State: SC, Goal: Healthcare Savings"
PG_1959,"Income: $144,500 - $279,700, Age: 17 - 33, State: SC, Goal: Early Financial Freedom/FIRE"
PG_1960,"Income: $144,500 - $279,700, Age: 17 - 33, State: SC, Goal: Other"
PG_1961,"Income: $144,500 - $279,700, Age: 17 - 33, State: GU, Goal: Debt Repayment"
PG_1962,"Income: $144,500 - $279,700, Age: 17 - 33, State: GU, Goal: Retirement"
PG_1963,"Income: $144,500 - $279,700, Age: 17 - 33, State: GU, Goal: Emergency Fund Building"
PG_1964,"Income: $144,500 - $279,700, Age: 17 - 33, State: GU, Goal: Travel"
PG_1965,"Income: $144,500 - $279,700, Age: 17 - 33, State: GU, Goal: Home Purchase"
PG_1966,"Income: $144,500 - $279,700, Age: 17 - 33, State: GU, Goal: Investment Growth"
PG_1967,"Income: $144,500 - $279,700, Age: 17 - 33, State: GU, Goal: Education Funding (Child/Self)"
PG_1968,"Income: $144,500 - $279,700, Age: 17 - 33, State: GU, Goal: Healthcare Savings"
PG_1969,"Income: $144,500 - $279,700, Age: 17 - 33, State: GU, Goal: Early Financial Freedom/FIRE"
PG_1970,"Income: $144,500 - $279,700, Age: 17 - 33, State: GU, Goal: Other"
PG_1971,"Income: $144,500 - $279,700, Age: 17 - 33, State: MH, Goal: Debt Repayment"
PG_1972,"Income: $144,500 - $279,700, Age: 17 - 33, State: MH, Goal: Retirement"
PG_1973,"Income: $144,500 - $279,700, Age: 17 - 33, State: MH, Goal: Emergency Fund Building"
PG_1974,"Income: $144,500 - $279,700, Age: 17 - 33, State: MH, Goal: Travel"
PG_1975,"Income: $144,500 - $279,700, Age: 17 - 33, State: MH, Goal: Home Purchase"
PG_1976,"Income: $144,500 - $279,700, Age: 17 - 33, State: MH, Goal: Investment Growth"
PG_1977,"Income: $144,500 - $279,700, Age: 17 - 33, State: MH, Goal: Education Funding (Child/Self)"
PG_1978,"Income: $144,500 - $279,700, Age: 17 - 33, State: MH, Goal: Healthcare Savings"
PG_1979,"Income: $144,500 - $279,700, Age: 17 - 33, State: MH, Goal: Early Financial Freedom/FIRE"
PG_1980,"Income: $144,500 - $279,700, Age: 17 - 33, State: MH, Goal: Other"
PG_1981,"Income: $144,500 - $279,700, Age: 17 - 33, State: MT, Goal: Debt Repayment"
PG_1982,"Income: $144,500 - $279,700, Age: 17 - 33, State: MT, Goal: Retirement"
PG_1983,"Income: $144,500 - $279,700, Age: 17 - 33, State: MT, Goal: Emergency Fund Building"
PG_1984,"Income: $144,500 - $279,700, Age: 17 - 33, State: MT, Goal: Travel"
PG_1985,"Income: $144,500 - $279,700, Age: 17 - 33, State: MT, Goal: Home Purchase"
PG_1986,"Income: $144,500 - $279,700, Age: 17 - 33, State: MT, Goal: Investment Growth"
PG_1987,"Income: $144,500 - $279,700, Age: 17 - 33, State: MT, Goal: Education Funding (Child/Self)"
PG_1988,"Income: $144,500 - $279,700, Age: 17 - 33, State: MT, Goal: Healthcare Savings"
PG_1989,"Income: $144,500 - $279,700, Age: 17 - 33, State: MT, Goal: Early Financial Freedom/FIRE"
PG_1990,"Income: $144,500 - $279,700, Age: 17 - 33, State: MT, Goal: Other"
PG_1991,"Income: $144,500 - $279,700, Age: 17 - 33, State: MI, Goal: Debt Repayment"
PG_1992,"Income: $144,500 - $279,700, Age: 17 - 33, State: MI, Goal: Retirement"
PG_1993,"Income: $144,500 - $279,700, Age: 17 - 33, State: MI, Goal: Emergency Fund Building"
PG_1994,"Income: $144,500 - $279,700, Age: 17 - 33, State: MI, Goal: Travel"
PG_1995,"Income: $144,500 - $279,700, Age: 17 - 33, State: MI, Goal: Home Purchase"
PG_1996,"Income: $144,500 - $279,700, Age: 17 - 33, State: MI, Goal: Investment Growth"
PG_1997,"Income: $144,500 - $279,700, Age: 17 - 33, State: MI, Goal: Education Funding (Child/Self)"
PG_1998,"Income: $144,500 - $279,700, Age: 17 - 33, State: MI, Goal: Healthcare Savings"
PG_1999,"Income: $144,500 - $279,700, Age: 17 - 33, State: MI, Goal: Early Financial Freedom/FIRE"
PG_2000,"Income: $144,500 - $279,700, Age: 17 - 33, State: MI, Goal: Other"
PG_2001,"Income: $144,500 - $279,700, Age: 17 - 33, State: IA, Goal: Debt Repayment"
PG_2002,"Income: $144,500 - $279,700, Age: 17 - 33, State: IA, Goal: Retirement"
PG_2003,"Income: $144,500 - $279,700, Age: 17 - 33, State: IA, Goal: Emergency Fund Building"
PG_2004,"Income: $144,500 - $279,700, Age: 17 - 33, State: IA, Goal: Travel"
PG_2005,"Income: $144,500 - $279,700, Age: 17 - 33, State: IA, Goal: Home Purchase"
PG_2006,"Income: $144,500 - $279,700, Age: 17 - 33, State: IA, Goal: Investment Growth"
PG_2007,"Income: $144,500 - $279,700, Age: 17 - 33, State: IA, Goal: Education Funding (Child/Self)"
PG_2008,"Income: $144,500 - $279,700, Age: 17 - 33, State: IA, Goal: Healthcare Savings"
PG_2009,"Income: $144,500 - $279,700, Age: 17 - 33, State: IA, Goal: Early Financial Freedom/FIRE"
PG_2010,"Income: $144,500 - $279,700, Age: 17 - 33, State: IA, Goal: Other"
PG_2011,"Income: $144,500 - $279,700, Age: 17 - 33, State: AZ, Goal: Debt Repayment"
PG_2012,"Income: $144,500 - $279,700, Age: 17 - 33, State: AZ, Goal: Retirement"
PG_2013,"Income: $144,500 - $279,700, Age: 17 - 33, State: AZ, Goal: Emergency Fund Building"
PG_2014,"Income: $144,500 - $279,700, Age: 17 - 33, State: AZ, Goal: Travel"
PG_2015,"Income: $144,500 - $279,700, Age: 17 - 33, State: AZ, Goal: Home Purchase"
PG_2016,"Income: $144,500 - $279,700, Age: 17 - 33, State: AZ, Goal: Investment Growth"
PG_2017,"Income: $144,500 - $279,700, Age: 17 - 33, State: AZ, Goal: Education Funding (Child/Self)"
PG_2018,"Income: $144,500 - $279,700, Age: 17 - 33, State: AZ, Goal: Healthcare Savings"
PG_2019,"Income: $144,500 - $279,700, Age: 17 - 33, State: AZ, Goal: Early Financial Freedom/FIRE"
PG_2020,"Income: $144,500 - $279,700, Age: 17 - 33, State: AZ, Goal: Other"
PG_2021,"Income: $144,500 - $279,700, Age: 17 - 33, State: NE, Goal: Debt Repayment"
PG_2022,"Income: $144,500 - $279,700, Age: 17 - 33, State: NE, Goal: Retirement"
PG_2023,"Income: $144,500 - $279,700, Age: 17 - 33, State: NE, Goal: Emergency Fund Building"
PG_2024,"Income: $144,500 - $279,700, Age: 17 - 33, State: NE, Goal: Travel"
PG_2025,"Income: $144,500 - $279,700, Age: 17 - 33, State: NE, Goal: Home Purchase"
PG_2026,"Income: $144,500 - $279,700, Age: 17 - 33, State: NE, Goal: Investment Growth"
PG_2027,"Income: $144,500 - $279,700, Age: 17 - 33, State: NE, Goal: Education Funding (Child/Self)"
PG_2028,"Income: $144,500 - $279,700, Age: 17 - 33, State: NE, Goal: Healthcare Savings"
PG_2029,"Income: $144,500 - $279,700, Age: 17 - 33, State: NE, Goal: Early Financial Freedom/FIRE"
PG_2030,"Income: $144,500 - $279,700, Age: 17 - 33, State: NE, Goal: Other"
PG_2031,"Income: $144,500 - $279,700, Age: 17 - 33, State: VT, Goal: Debt Repayment"
PG_2032,"Income: $144,500 - $279,700, Age: 17 - 33, State: VT, Goal: Retirement"
PG_2033,"Income: $144,500 - $279,700, Age: 17 - 33, State: VT, Goal: Emergency Fund Building"
PG_2034,"Income: $144,500 - $279,700, Age: 17 - 33, State: VT, Goal: Travel"
PG_2035,"Income: $144,500 - $279,700, Age: 17 - 33, State: VT, Goal: Home Purchase"
PG_2036,"Income: $144,500 - $279,700, Age: 17 - 33, State: VT, Goal: Investment Growth"
PG_2037,"Income: $144,500 - $279,700, Age: 17 - 33, State: VT, Goal: Education Funding (Child/Self)"
PG_2038,"Income: $144,500 - $279,700, Age: 17 - 33, State: VT, Goal: Healthcare Savings"
PG_2039,"Income: $144,500 - $279,700, Age: 17 - 33, State: VT, Goal: Early Financial Freedom/FIRE"
PG_2040,"Income: $144,500 - $279,700, Age: 17 - 33, State: VT, Goal: Other"
PG_2041,"Income: $144,500 - $279,700, Age: 17 - 33, State: VA, Goal: Debt Repayment"
PG_2042,"Income: $144,500 - $279,700, Age: 17 - 33, State: VA, Goal: Retirement"
PG_2043,"Income: $144,500 - $279,700, Age: 17 - 33, State: VA, Goal: Emergency Fund Building"
PG_2044,"Income: $144,500 - $279,700, Age: 17 - 33, State: VA, Goal: Travel"
PG_2045,"Income: $144,500 - $279,700, Age: 17 - 33, State: VA, Goal: Home Purchase"
PG_2046,"Income: $144,500 - $279,700, Age: 17 - 33, State: VA, Goal: Investment Growth"
PG_2047,"Income: $144,500 - $279,700, Age: 17 - 33, State: VA, Goal: Education Funding (Child/Self)"
PG_2048,"Income: $144,500 - $279,700, Age: 17 - 33, State: VA, Goal: Healthcare Savings"
PG_2049,"Income: $144,500 - $279,700, Age: 17 - 33, State: VA, Goal: Early Financial Freedom/FIRE"
PG_2050,"Income: $144,500 - $279,700, Age: 17 - 33, State: VA, Goal: Other"
PG_2051,"Income: $144,500 - $279,700, Age: 17 - 33, State: MS, Goal: Debt Repayment"
PG_2052,"Income: $144,500 - $279,700, Age: 17 - 33, State: MS, Goal: Retirement"
PG_2053,"Income: $144,500 - $279,700, Age: 17 - 33, State: MS, Goal: Emergency Fund Building"
PG_2054,"Income: $144,500 - $279,700, Age: 17 - 33, State: MS, Goal: Travel"
PG_2055,"Income: $144,500 - $279,700, Age: 17 - 33, State: MS, Goal: Home Purchase"
PG_2056,"Income: $144,500 - $279,700, Age: 17 - 33, State: MS, Goal: Investment Growth"
PG_2057,"Income: $144,500 - $279,700, Age: 17 - 33, State: MS, Goal: Education Funding (Child/Self)"
PG_2058,"Income: $144,500 - $279,700, Age: 17 - 33, State: MS, Goal: Healthcare Savings"
PG_2059,"Income: $144,500 - $279,700, Age: 17 - 33, State: MS, Goal: Early Financial Freedom/FIRE"
PG_2060,"Income: $144,500 - $279,700, Age: 17 - 33, State: MS, Goal: Other"
PG_2061,"Income: $144,500 - $279,700, Age: 17 - 33, State: TN, Goal: Debt Repayment"
PG_2062,"Income: $144,500 - $279,700, Age: 17 - 33, State: TN, Goal: Retirement"
PG_2063,"Income: $144,500 - $279,700, Age: 17 - 33, State: TN, Goal: Emergency Fund Building"
PG_2064,"Income: $144,500 - $279,700, Age: 17 - 33, State: TN, Goal: Travel"
PG_2065,"Income: $144,500 - $279,700, Age: 17 - 33, State: TN, Goal: Home Purchase"
PG_2066,"Income: $144,500 - $279,700, Age: 17 - 33, State: TN, Goal: Investment Growth"
PG_2067,"Income: $144,500 - $279,700, Age: 17 - 33, State: TN, Goal: Education Funding (Child/Self)"
PG_2068,"Income: $144,500 - $279,700, Age: 17 - 33, State: TN, Goal: Healthcare Savings"
PG_2069,"Income: $144,500 - $279,700, Age: 17 - 33, State: TN, Goal: Early Financial Freedom/FIRE"
PG_2070,"Income: $144,500 - $279,700, Age: 17 - 33, State: TN, Goal: Other"
PG_2071,"Income: $144,500 - $279,700, Age: 17 - 33, State: MA, Goal: Debt Repayment"
PG_2072,"Income: $144,500 - $279,700, Age: 17 - 33, State: MA, Goal: Retirement"
PG_2073,"Income: $144,500 - $279,700, Age: 17 - 33, State: MA, Goal: Emergency Fund Building"
PG_2074,"Income: $144,500 - $279,700, Age: 17 - 33, State: MA, Goal: Travel"
PG_2075,"Income: $144,500 - $279,700, Age: 17 - 33, State: MA, Goal: Home Purchase"
PG_2076,"Income: $144,500 - $279,700, Age: 17 - 33, State: MA, Goal: Investment Growth"
PG_2077,"Income: $144,500 - $279,700, Age: 17 - 33, State: MA, Goal: Education Funding (Child/Self)"
PG_2078,"Income: $144,500 - $279,700, Age: 17 - 33, State: MA, Goal: Healthcare Savings"
PG_2079,"Income: $144,500 - $279,700, Age: 17 - 33, State: MA, Goal: Early Financial Freedom/FIRE"
PG_2080,"Income: $144,500 - $279,700, Age: 17 - 33, State: MA, Goal: Other"
PG_2081,"Income: $144,500 - $279,700, Age: 17 - 33, State: OH, Goal: Debt Repayment"
PG_2082,"Income: $144,500 - $279,700, Age: 17 - 33, State: OH, Goal: Retirement"
PG_2083,"Income: $144,500 - $279,700, Age: 17 - 33, State: OH, Goal: Emergency Fund Building"
PG_2084,"Income: $144,500 - $279,700, Age: 17 - 33, State: OH, Goal: Travel"
PG_2085,"Income: $144,500 - $279,700, Age: 17 - 33, State: OH, Goal: Home Purchase"
PG_2086,"Income: $144,500 - $279,700, Age: 17 - 33, State: OH, Goal: Investment Growth"
PG_2087,"Income: $144,500 - $279,700, Age: 17 - 33, State: OH, Goal: Education Funding (Child/Self)"
PG_2088,"Income: $144,500 - $279,700, Age: 17 - 33, State: OH, Goal: Healthcare Savings"
PG_2089,"Income: $144,500 - $279,700, Age: 17 - 33, State: OH, Goal: Early Financial Freedom/FIRE"
PG_2090,"Income: $144,500 - $279,700, Age: 17 - 33, State: OH, Goal: Other"
PG_2091,"Income: $144,500 - $279,700, Age: 17 - 33, State: ND, Goal: Debt Repayment"
PG_2092,"Income: $144,500 - $279,700, Age: 17 - 33, State: ND, Goal: Retirement"
PG_2093,"Income: $144,500 - $279,700, Age: 17 - 33, State: ND, Goal: Emergency Fund Building"
PG_2094,"Income: $144,500 - $279,700, Age: 17 - 33, State: ND, Goal: Travel"
PG_2095,"Income: $144,500 - $279,700, Age: 17 - 33, State: ND, Goal: Home Purchase"
PG_2096,"Income: $144,500 - $279,700, Age: 17 - 33, State: ND, Goal: Investment Growth"
PG_2097,"Income: $144,500 - $279,700, Age: 17 - 33, State: ND, Goal: Education Funding (Child/Self)"
PG_2098,"Income: $144,500 - $279,700, Age: 17 - 33, State: ND, Goal: Healthcare Savings"
PG_2099,"Income: $144,500 - $279,700, Age: 17 - 33, State: ND, Goal: Early Financial Freedom/FIRE"
PG_2100,"Income: $144,500 - $279,700, Age: 17 - 33, State: ND, Goal: Other"
PG_2101,"Income: $144,500 - $279,700, Age: 17 - 33, State: NH, Goal: Debt Repayment"
PG_2102,"Income: $144,500 - $279,700, Age: 17 - 33, State: NH, Goal: Retirement"
PG_2103,"Income: $144,500 - $279,700, Age: 17 - 33, State: NH, Goal: Emergency Fund Building"
PG_2104,"Income: $144,500 - $279,700, Age: 17 - 33, State: NH, Goal: Travel"
PG_2105,"Income: $144,500 - $279,700, Age: 17 - 33, State: NH, Goal: Home Purchase"
PG_2106,"Income: $144,500 - $279,700, Age: 17 - 33, State: NH, Goal: Investment Growth"
PG_2107,"Income: $144,500 - $279,700, Age: 17 - 33, State: NH, Goal: Education Funding (Child/Self)"
PG_2108,"Income: $144,500 - $279,700, Age: 17 - 33, State: NH, Goal: Healthcare Savings"
PG_2109,"Income: $144,500 - $279,700, Age: 17 - 33, State: NH, Goal: Early Financial Freedom/FIRE"
PG_2110,"Income: $144,500 - $279,700, Age: 17 - 33, State: NH, Goal: Other"
PG_2111,"Income: $144,500 - $279,700, Age: 17 - 33, State: IL, Goal: Debt Repayment"
PG_2112,"Income: $144,500 - $279,700, Age: 17 - 33, State: IL, Goal: Retirement"
PG_2113,"Income: $144,500 - $279,700, Age: 17 - 33, State: IL, Goal: Emergency Fund Building"
PG_2114,"Income: $144,500 - $279,700, Age: 17 - 33, State: IL, Goal: Travel"
PG_2115,"Income: $144,500 - $279,700, Age: 17 - 33, State: IL, Goal: Home Purchase"
PG_2116,"Income: $144,500 - $279,700, Age: 17 - 33, State: IL, Goal: Investment Growth"
PG_2117,"Income: $144,500 - $279,700, Age: 17 - 33, State: IL, Goal: Education Funding (Child/Self)"
PG_2118,"Income: $144,500 - $279,700, Age: 17 - 33, State: IL, Goal: Healthcare Savings"
PG_2119,"Income: $144,500 - $279,700, Age: 17 - 33, State: IL, Goal: Early Financial Freedom/FIRE"
PG_2120,"Income: $144,500 - $279,700, Age: 17 - 33, State: IL, Goal: Other"
PG_2121,"Income: $144,500 - $279,700, Age: 17 - 33, State: WY, Goal: Debt Repayment"
PG_2122,"Income: $144,500 - $279,700, Age: 17 - 33, State: WY, Goal: Retirement"
PG_2123,"Income: $144,500 - $279,700, Age: 17 - 33, State: WY, Goal: Emergency Fund Building"
PG_2124,"Income: $144,500 - $279,700, Age: 17 - 33, State: WY, Goal: Travel"
PG_2125,"Income: $144,500 - $279,700, Age: 17 - 33, State: WY, Goal: Home Purchase"
PG_2126,"Income: $144,500 - $279,700, Age: 17 - 33, State: WY, Goal: Investment Growth"
PG_2127,"Income: $144,500 - $279,700, Age: 17 - 33, State: WY, Goal: Education Funding (Child/Self)"
PG_2128,"Income: $144,500 - $279,700, Age: 17 - 33, State: WY, Goal: Healthcare Savings"
PG_2129,"Income: $144,500 - $279,700, Age: 17 - 33, State: WY, Goal: Early Financial Freedom/FIRE"
PG_2130,"Income: $144,500 - $279,700, Age: 17 - 33, State: WY, Goal: Other"
PG_2131,"Income: $144,500 - $279,700, Age: 17 - 33, State: CT, Goal: Debt Repayment"
PG_2132,"Income: $144,500 - $279,700, Age: 17 - 33, State: CT, Goal: Retirement"
PG_2133,"Income: $144,500 - $279,700, Age: 17 - 33, State: CT, Goal: Emergency Fund Building"
PG_2134,"Income: $144,500 - $279,700, Age: 17 - 33, State: CT, Goal: Travel"
PG_2135,"Income: $144,500 - $279,700, Age: 17 - 33, State: CT, Goal: Home Purchase"
PG_2136,"Income: $144,500 - $279,700, Age: 17 - 33, State: CT, Goal: Investment Growth"
PG_2137,"Income: $144,500 - $279,700, Age: 17 - 33, State: CT, Goal: Education Funding (Child/Self)"
PG_2138,"Income: $144,500 - $279,700, Age: 17 - 33, State: CT, Goal: Healthcare Savings"
PG_2139,"Income: $144,500 - $279,700, Age: 17 - 33, State: CT, Goal: Early Financial Freedom/FIRE"
PG_2140,"Income: $144,500 - $279,700, Age: 17 - 33, State: CT, Goal: Other"
PG_2141,"Income: $144,500 - $279,700, Age: 17 - 33, State: MO, Goal: Debt Repayment"
PG_2142,"Income: $144,500 - $279,700, Age: 17 - 33, State: MO, Goal: Retirement"
PG_2143,"Income: $144,500 - $279,700, Age: 17 - 33, State: MO, Goal: Emergency Fund Building"
PG_2144,"Income: $144,500 - $279,700, Age: 17 - 33, State: MO, Goal: Travel"
PG_2145,"Income: $144,500 - $279,700, Age: 17 - 33, State: MO, Goal: Home Purchase"
PG_2146,"Income: $144,500 - $279,700, Age: 17 - 33, State: MO, Goal: Investment Growth"
PG_2147,"Income: $144,500 - $279,700, Age: 17 - 33, State: MO, Goal: Education Funding (Child/Self)"
PG_2148,"Income: $144,500 - $279,700, Age: 17 - 33, State: MO, Goal: Healthcare Savings"
PG_2149,"Income: $144,500 - $279,700, Age: 17 - 33, State: MO, Goal: Early Financial Freedom/FIRE"
PG_2150,"Income: $144,500 - $279,700, Age: 17 - 33, State: MO, Goal: Other"
PG_2151,"Income: $144,500 - $279,700, Age: 17 - 33, State: TX, Goal: Debt Repayment"
PG_2152,"Income: $144,500 - $279,700, Age: 17 - 33, State: TX, Goal: Retirement"
